DATE_FROM,DATE_TO,GATE_OPEN_TIME,GATE_CLOSURE_TIME,ALLOCATION_DEADLINE,TENDER_TYPE,ROUND,TYPE_OF_RESERVES,PRODUCT,TOTAL_DEMAND_[MW],GERMANY_BLOCK_DEMAND_[MW],GERMANY_BLOCK_EXPORT_LIMIT_[MW],GERMANY_BLOCK_CORE_PORTION_[MW],TRANSNETBW_AREA_CORE_PORTION_[MW],AMPRION_AREA_CORE_PORTION_[MW],50HERTZ_AREA_CORE_PORTION_[MW],TENNET_AREA_CORE_PORTION_[MW],BELGIUM_BLOCK_DEMAND_[MW],BELGIUM_BLOCK_EXPORT_LIMIT_[MW],BELGIUM_BLOCK_CORE_PORTION_[MW],ELIA_AREA_CORE_PORTION_[MW],FRANCE_BLOCK_DEMAND_[MW],FRANCE_BLOCK_EXPORT_LIMIT_[MW],FRANCE_BLOCK_CORE_PORTION_[MW],RTE_AREA_CORE_PORTION_[MW],NETHERLANDS_BLOCK_DEMAND_[MW],NETHERLANDS_BLOCK_EXPORT_LIMIT_[MW],NETHERLANDS_BLOCK_CORE_PORTION_[MW],TTB_AREA_CORE_PORTION_[MW],AUSTRIA_BLOCK_DEMAND_[MW],AUSTRIA_BLOCK_EXPORT_LIMIT_[MW],AUSTRIA_BLOCK_CORE_PORTION_[MW],APG_AREA_CORE_PORTION_[MW],SWITZERLAND_BLOCK_DEMAND_[MW],SWITZERLAND_BLOCK_EXPORT_LIMIT_[MW],SWITZERLAND_BLOCK_CORE_PORTION_[MW],SWISSGRID_AREA_CORE_PORTION_[MW],SLOVENIA_BLOCK_DEMAND_[MW],SLOVENIA_BLOCK_EXPORT_LIMIT_[MW],SLOVENIA_BLOCK_CORE_PORTION_[MW],ELES_AREA_CORE_PORTION_[MW],DENMARK_BLOCK_DEMAND_[MW],DENMARK_BLOCK_EXPORT_LIMIT_[MW],DENMARK_BLOCK_CORE_PORTION_[MW],ENERGINET_AREA_CORE_PORTION_[MW]
06/04/2020,06/04/2020,23/03/2020 11:00,03/04/2020 15:00,03/04/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1374,573,171,172,,,,,39,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
07/04/2020,07/04/2020,24/03/2020 11:00,03/04/2020 15:00,03/04/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1374,573,171,172,,,,,39,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
08/04/2020,08/04/2020,25/03/2020 11:00,06/04/2020 15:00,06/04/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1374,573,171,172,,,,,39,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
09/04/2020,09/04/2020,26/03/2020 11:00,07/04/2020 15:00,07/04/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1374,573,171,172,,,,,39,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
10/04/2020,10/04/2020,27/03/2020 11:00,08/04/2020 15:00,08/04/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1374,573,171,172,,,,,39,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
11/04/2020,11/04/2020,28/03/2020 11:00,08/04/2020 15:00,08/04/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1374,573,171,172,,,,,39,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
12/04/2020,12/04/2020,29/03/2020 11:00,08/04/2020 15:00,08/04/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1374,573,171,172,,,,,39,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
13/04/2020,13/04/2020,30/03/2020 11:00,08/04/2020 15:00,08/04/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1374,573,171,172,,,,,39,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
14/04/2020,14/04/2020,31/03/2020 11:00,08/04/2020 15:00,08/04/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1374,573,171,172,,,,,39,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
15/04/2020,15/04/2020,01/04/2020 11:00,08/04/2020 15:00,08/04/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1374,573,171,172,,,,,39,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
16/04/2020,16/04/2020,02/04/2020 11:00,14/04/2020 15:00,14/04/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1374,573,171,172,,,,,39,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
17/04/2020,17/04/2020,03/04/2020 11:00,15/04/2020 15:00,15/04/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1374,573,171,172,,,,,39,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
18/04/2020,18/04/2020,04/04/2020 11:00,16/04/2020 15:00,16/04/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1374,573,171,172,,,,,39,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
19/04/2020,19/04/2020,05/04/2020 11:00,16/04/2020 15:00,16/04/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1374,573,171,172,,,,,39,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
20/04/2020,20/04/2020,06/04/2020 11:00,17/04/2020 15:00,17/04/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1372,573,171,172,,,,,37,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
21/04/2020,21/04/2020,07/04/2020 11:00,17/04/2020 15:00,17/04/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1372,573,171,172,,,,,37,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
22/04/2020,22/04/2020,08/04/2020 11:00,20/04/2020 15:00,20/04/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1372,573,171,172,,,,,37,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
23/04/2020,23/04/2020,09/04/2020 11:00,21/04/2020 15:00,21/04/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1372,573,171,172,,,,,37,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
24/04/2020,24/04/2020,10/04/2020 11:00,22/04/2020 15:00,22/04/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1372,573,171,172,,,,,37,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
25/04/2020,25/04/2020,11/04/2020 11:00,23/04/2020 15:00,23/04/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1372,573,171,172,,,,,37,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
26/04/2020,26/04/2020,12/04/2020 11:00,23/04/2020 15:00,23/04/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1372,573,171,172,,,,,37,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
27/04/2020,27/04/2020,13/04/2020 11:00,24/04/2020 15:00,24/04/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1376,573,171,172,,,,,41,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
28/04/2020,28/04/2020,14/04/2020 11:00,24/04/2020 15:00,24/04/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1376,573,171,172,,,,,41,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
29/04/2020,29/04/2020,15/04/2020 11:00,24/04/2020 15:00,24/04/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1376,573,171,172,,,,,41,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
30/04/2020,30/04/2020,16/04/2020 11:00,28/04/2020 15:00,28/04/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1376,573,171,172,,,,,41,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
01/05/2020,01/05/2020,17/04/2020 11:00,29/04/2020 15:00,29/04/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1376,573,171,172,,,,,41,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
02/05/2020,02/05/2020,18/04/2020 11:00,30/04/2020 15:00,30/04/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1376,573,171,172,,,,,41,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
03/05/2020,03/05/2020,19/04/2020 11:00,30/04/2020 15:00,30/04/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1376,573,171,172,,,,,41,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
04/05/2020,04/05/2020,20/04/2020 11:00,30/04/2020 15:00,30/04/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1375,573,171,172,,,,,40,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
05/05/2020,05/05/2020,21/04/2020 11:00,30/04/2020 15:00,30/04/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1375,573,171,172,,,,,40,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
06/05/2020,06/05/2020,22/04/2020 11:00,04/05/2020 15:00,04/05/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1375,573,171,172,,,,,40,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
07/05/2020,07/05/2020,23/04/2020 11:00,04/05/2020 15:00,04/05/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1375,573,171,172,,,,,40,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
08/05/2020,08/05/2020,24/04/2020 11:00,06/05/2020 15:00,06/05/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1375,573,171,172,,,,,40,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
09/05/2020,09/05/2020,25/04/2020 11:00,07/05/2020 15:00,07/05/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1375,573,171,172,,,,,40,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
10/05/2020,10/05/2020,26/04/2020 11:00,07/05/2020 15:00,07/05/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1375,573,171,172,,,,,40,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
11/05/2020,11/05/2020,27/04/2020 11:00,07/05/2020 15:00,07/05/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1375,573,171,172,,,,,40,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
12/05/2020,12/05/2020,28/04/2020 11:00,07/05/2020 15:00,07/05/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1375,573,171,172,,,,,40,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
13/05/2020,13/05/2020,29/04/2020 11:00,11/05/2020 15:00,11/05/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1375,573,171,172,,,,,40,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
14/05/2020,14/05/2020,30/04/2020 11:00,12/05/2020 15:00,12/05/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1375,573,171,172,,,,,40,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
15/05/2020,15/05/2020,01/05/2020 11:00,13/05/2020 15:00,13/05/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1375,573,171,172,,,,,40,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
16/05/2020,16/05/2020,02/05/2020 11:00,14/05/2020 15:00,14/05/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1375,573,171,172,,,,,40,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
17/05/2020,17/05/2020,03/05/2020 11:00,14/05/2020 15:00,14/05/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1375,573,171,172,,,,,40,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
18/05/2020,18/05/2020,04/05/2020 11:00,15/05/2020 15:00,15/05/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1377,573,171,172,,,,,42,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
19/05/2020,19/05/2020,05/05/2020 11:00,15/05/2020 15:00,15/05/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1377,573,171,172,,,,,42,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
20/05/2020,20/05/2020,06/05/2020 11:00,18/05/2020 15:00,18/05/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1377,573,171,172,,,,,42,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
21/05/2020,21/05/2020,07/05/2020 11:00,19/05/2020 15:00,19/05/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1377,573,171,172,,,,,42,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
22/05/2020,22/05/2020,08/05/2020 11:00,20/05/2020 15:00,20/05/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1377,573,171,172,,,,,42,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
23/05/2020,23/05/2020,09/05/2020 11:00,20/05/2020 15:00,20/05/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1377,573,171,172,,,,,42,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
24/05/2020,24/05/2020,10/05/2020 11:00,20/05/2020 15:00,20/05/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1377,573,171,172,,,,,42,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
25/05/2020,25/05/2020,11/05/2020 11:00,22/05/2020 15:00,22/05/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1381,573,171,172,,,,,46,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
26/05/2020,26/05/2020,12/05/2020 11:00,22/05/2020 15:00,22/05/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1381,573,171,172,,,,,46,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
27/05/2020,27/05/2020,13/05/2020 11:00,25/05/2020 15:00,25/05/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1381,573,171,172,,,,,46,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
28/05/2020,28/05/2020,14/05/2020 11:00,26/05/2020 15:00,26/05/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1381,573,171,172,,,,,46,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
29/05/2020,29/05/2020,15/05/2020 11:00,27/05/2020 15:00,27/05/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1381,573,171,172,,,,,46,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
30/05/2020,30/05/2020,16/05/2020 11:00,28/05/2020 15:00,28/05/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1381,573,171,172,,,,,46,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
31/05/2020,31/05/2020,17/05/2020 11:00,28/05/2020 15:00,28/05/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1381,573,171,172,,,,,46,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
01/06/2020,01/06/2020,18/05/2020 11:00,29/05/2020 15:00,29/05/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1378,573,171,172,,,,,43,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
02/06/2020,02/06/2020,19/05/2020 11:00,29/05/2020 15:00,29/05/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1378,573,171,172,,,,,43,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
03/06/2020,03/06/2020,20/05/2020 11:00,29/05/2020 15:00,29/05/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1378,573,171,172,,,,,43,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
04/06/2020,04/06/2020,21/05/2020 11:00,02/06/2020 15:00,02/06/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1378,573,171,172,,,,,43,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
05/06/2020,05/06/2020,22/05/2020 11:00,03/06/2020 15:00,03/06/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1378,573,171,172,,,,,43,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
06/06/2020,06/06/2020,23/05/2020 11:00,04/06/2020 15:00,04/06/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1378,573,171,172,,,,,43,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
07/06/2020,07/06/2020,24/05/2020 11:00,04/06/2020 15:00,04/06/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1378,573,171,172,,,,,43,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
08/06/2020,08/06/2020,25/05/2020 11:00,04/06/2020 15:00,04/06/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1378,573,171,172,,,,,43,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
09/06/2020,09/06/2020,26/05/2020 11:00,04/06/2020 15:00,04/06/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1378,573,171,172,,,,,43,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
10/06/2020,10/06/2020,27/05/2020 11:00,08/06/2020 15:00,08/06/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1378,573,171,172,,,,,43,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
11/06/2020,11/06/2020,28/05/2020 11:00,09/06/2020 15:00,09/06/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1378,573,171,172,,,,,43,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
12/06/2020,12/06/2020,29/05/2020 11:00,10/06/2020 15:00,10/06/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1378,573,171,172,,,,,43,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
13/06/2020,13/06/2020,30/05/2020 11:00,10/06/2020 15:00,10/06/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1378,573,171,172,,,,,43,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
14/06/2020,14/06/2020,31/05/2020 11:00,10/06/2020 15:00,10/06/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1378,573,171,172,,,,,43,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
15/06/2020,15/06/2020,01/06/2020 11:00,12/06/2020 15:00,12/06/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1379,573,171,172,,,,,44,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
16/06/2020,16/06/2020,02/06/2020 11:00,12/06/2020 15:00,12/06/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1379,573,171,172,,,,,44,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
17/06/2020,17/06/2020,03/06/2020 11:00,15/06/2020 15:00,15/06/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1379,573,171,172,,,,,44,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
18/06/2020,18/06/2020,04/06/2020 11:00,16/06/2020 15:00,16/06/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1379,573,171,172,,,,,44,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
19/06/2020,19/06/2020,05/06/2020 11:00,17/06/2020 15:00,17/06/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1379,573,171,172,,,,,44,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
20/06/2020,20/06/2020,06/06/2020 11:00,18/06/2020 15:00,18/06/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1379,573,171,172,,,,,44,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
21/06/2020,21/06/2020,07/06/2020 11:00,18/06/2020 15:00,18/06/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1379,573,171,172,,,,,44,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
22/06/2020,22/06/2020,08/06/2020 11:00,19/06/2020 15:00,19/06/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1379,573,171,172,,,,,44,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
23/06/2020,23/06/2020,09/06/2020 11:00,19/06/2020 15:00,19/06/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1379,573,171,172,,,,,44,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
24/06/2020,24/06/2020,10/06/2020 11:00,22/06/2020 15:00,22/06/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1379,573,171,172,,,,,44,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
25/06/2020,25/06/2020,11/06/2020 11:00,23/06/2020 15:00,23/06/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1379,573,171,172,,,,,44,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
26/06/2020,26/06/2020,12/06/2020 11:00,24/06/2020 15:00,24/06/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1379,573,171,172,,,,,44,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
27/06/2020,27/06/2020,13/06/2020 11:00,25/06/2020 15:00,25/06/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1379,573,171,172,,,,,44,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
28/06/2020,28/06/2020,14/06/2020 11:00,25/06/2020 15:00,25/06/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1379,573,171,172,,,,,44,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
29/06/2020,29/06/2020,15/06/2020 11:00,26/06/2020 15:00,26/06/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1379,573,171,172,,,,,44,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
30/06/2020,30/06/2020,16/06/2020 11:00,26/06/2020 15:00,26/06/2020 16:00,DAILY,1,FCR,NEGPOS_00_24,1379,573,171,172,,,,,44,100,0,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
01/07/2020,01/07/2020,17/06/2020 11:00,30/06/2020 08:00,30/06/2020 08:30,DAILY,1,FCR,NEGPOS_00_04,1373,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,25,100,20,,,,,,,,,
01/07/2020,01/07/2020,17/06/2020 11:00,30/06/2020 08:00,30/06/2020 08:30,DAILY,1,FCR,NEGPOS_04_08,1373,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,25,100,20,,,,,,,,,
01/07/2020,01/07/2020,17/06/2020 11:00,30/06/2020 08:00,30/06/2020 08:30,DAILY,1,FCR,NEGPOS_08_12,1373,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,25,100,20,,,,,,,,,
01/07/2020,01/07/2020,17/06/2020 11:00,30/06/2020 08:00,30/06/2020 08:30,DAILY,1,FCR,NEGPOS_12_16,1373,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,25,100,20,,,,,,,,,
01/07/2020,01/07/2020,17/06/2020 11:00,30/06/2020 08:00,30/06/2020 08:30,DAILY,1,FCR,NEGPOS_16_20,1373,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,25,100,20,,,,,,,,,
01/07/2020,01/07/2020,17/06/2020 11:00,30/06/2020 08:00,30/06/2020 08:30,DAILY,1,FCR,NEGPOS_20_24,1373,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,25,100,20,,,,,,,,,
02/07/2020,02/07/2020,18/06/2020 11:00,01/07/2020 08:00,01/07/2020 08:30,DAILY,1,FCR,NEGPOS_00_04,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
02/07/2020,02/07/2020,18/06/2020 11:00,01/07/2020 08:00,01/07/2020 08:30,DAILY,1,FCR,NEGPOS_04_08,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
02/07/2020,02/07/2020,18/06/2020 11:00,01/07/2020 08:00,01/07/2020 08:30,DAILY,1,FCR,NEGPOS_08_12,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
02/07/2020,02/07/2020,18/06/2020 11:00,01/07/2020 08:00,01/07/2020 08:30,DAILY,1,FCR,NEGPOS_12_16,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
02/07/2020,02/07/2020,18/06/2020 11:00,01/07/2020 08:00,01/07/2020 08:30,DAILY,1,FCR,NEGPOS_16_20,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
02/07/2020,02/07/2020,18/06/2020 11:00,01/07/2020 08:00,01/07/2020 08:30,DAILY,1,FCR,NEGPOS_20_24,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
03/07/2020,03/07/2020,19/06/2020 11:00,02/07/2020 08:00,02/07/2020 08:30,DAILY,1,FCR,NEGPOS_00_04,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
03/07/2020,03/07/2020,19/06/2020 11:00,02/07/2020 08:00,02/07/2020 08:30,DAILY,1,FCR,NEGPOS_04_08,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
03/07/2020,03/07/2020,19/06/2020 11:00,02/07/2020 08:00,02/07/2020 08:30,DAILY,1,FCR,NEGPOS_08_12,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
03/07/2020,03/07/2020,19/06/2020 11:00,02/07/2020 08:00,02/07/2020 08:30,DAILY,1,FCR,NEGPOS_12_16,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
03/07/2020,03/07/2020,19/06/2020 11:00,02/07/2020 08:00,02/07/2020 08:30,DAILY,1,FCR,NEGPOS_16_20,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
03/07/2020,03/07/2020,19/06/2020 11:00,02/07/2020 08:00,02/07/2020 08:30,DAILY,1,FCR,NEGPOS_20_24,1413,573,171,172,,,,,78,100,24,,516,154,155,,113,100,34,,68,100,21,,65,100,20,,,,,,,,,
