YEAR,MO,DY,HR,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,ALLSKY_SFC_SW_DWN
2020,11,20,0,-999,-999,-999,0,0
2020,11,20,1,-999,-999,-999,0,0
2020,11,20,2,-999,-999,-999,0,0
2020,11,20,3,-999,-999,-999,0,0
2020,11,20,4,-999,-999,-999,0,0
2020,11,20,5,-999,-999,-999,0,0
2020,11,20,6,-999,-999,-999,0,0
2020,11,20,7,-999,-999,-999,0,0
2020,11,20,8,0.46,0.15,88.41,5.02,17.8
2020,11,20,9,0.54,0.16,82.81,37.08,94.08
2020,11,20,10,0.55,0.14,78.45,62.15,152.26
2020,11,20,11,0.59,0.14,75.95,81.02,198.41
2020,11,20,12,0.64,0.14,75.54,91.9,222.72
2020,11,20,13,0.6,0.15,77.26,75.75,184.2
2020,11,20,14,0.39,0.13,80.95,36.38,85.97
2020,11,20,15,0.49,0.16,86.29,14.77,44.31
2020,11,20,16,-999,-999,-999,0,0
2020,11,20,17,-999,-999,-999,0,0
2020,11,20,18,-999,-999,-999,0,0
2020,11,20,19,-999,-999,-999,0,0
2020,11,20,20,-999,-999,-999,0,0
2020,11,20,21,-999,-999,-999,0,0
2020,11,20,22,-999,-999,-999,0,0
2020,11,20,23,-999,-999,-999,0,0
2020,11,21,0,-999,-999,-999,0,0
2020,11,21,1,-999,-999,-999,0,0
2020,11,21,2,-999,-999,-999,0,0
2020,11,21,3,-999,-999,-999,0,0
2020,11,21,4,-999,-999,-999,0,0
2020,11,21,5,-999,-999,-999,0,0
2020,11,21,6,-999,-999,-999,0,0
2020,11,21,7,-999,-999,-999,0,0
2020,11,21,8,0.23,0.09,88.56,2.08,7.85
2020,11,21,9,0.19,0.12,83.04,13.67,31.7
2020,11,21,10,0.1,0.09,78.67,11.27,27.34
2020,11,21,11,0.12,0.1,76.17,16.42,38.17
2020,11,21,12,0.14,0.11,75.75,20.85,47.16
2020,11,21,13,0.23,0.12,77.46,29.23,68.88
2020,11,21,14,0.15,0.12,81.13,14.15,31.36
2020,11,21,15,0.24,0.1,86.47,7.23,20.77
2020,11,21,16,-999,-999,-999,0,0
2020,11,21,17,-999,-999,-999,0,0
2020,11,21,18,-999,-999,-999,0,0
2020,11,21,19,-999,-999,-999,0,0
2020,11,21,20,-999,-999,-999,0,0
2020,11,21,21,-999,-999,-999,0,0
2020,11,21,22,-999,-999,-999,0,0
2020,11,21,23,-999,-999,-999,0,0
2020,11,22,0,-999,-999,-999,0,0
2020,11,22,1,-999,-999,-999,0,0
2020,11,22,2,-999,-999,-999,0,0
2020,11,22,3,-999,-999,-999,0,0
2020,11,22,4,-999,-999,-999,0,0
2020,11,22,5,-999,-999,-999,0,0
2020,11,22,6,-999,-999,-999,0,0
2020,11,22,7,-999,-999,-999,0,0
2020,11,22,8,0.41,0.13,88.7,3.7,13.05
2020,11,22,9,0.49,0.16,83.27,31.85,80.05
2020,11,22,10,0.34,0.13,78.9,38.57,92.44
2020,11,22,11,0.59,0.14,76.39,81.12,194.38
2020,11,22,12,0.56,0.14,75.96,78.48,189.73
2020,11,22,13,0.54,0.14,77.66,67.27,161.95
2020,11,22,14,0.43,0.14,81.31,38.45,91.08
2020,11,22,15,0.41,0.14,86.64,10.73,32.91
2020,11,22,16,-999,-999,-999,0,0
2020,11,22,17,-999,-999,-999,0,0
2020,11,22,18,-999,-999,-999,0,0
2020,11,22,19,-999,-999,-999,0,0
2020,11,22,20,-999,-999,-999,0,0
2020,11,22,21,-999,-999,-999,0,0
2020,11,22,22,-999,-999,-999,0,0
2020,11,22,23,-999,-999,-999,0,0
2020,11,23,0,-999,-999,-999,0,0
2020,11,23,1,-999,-999,-999,0,0
2020,11,23,2,-999,-999,-999,0,0
2020,11,23,3,-999,-999,-999,0,0
2020,11,23,4,-999,-999,-999,0,0
2020,11,23,5,-999,-999,-999,0,0
2020,11,23,6,-999,-999,-999,0,0
2020,11,23,7,-999,-999,-999,0,0
2020,11,23,8,0.41,0.14,88.84,3.2,11.65
2020,11,23,9,0.48,0.16,83.48,29.73,75.19
2020,11,23,10,0.57,0.15,79.11,61.42,149.85
2020,11,23,11,0.58,0.14,76.6,77.8,187.73
2020,11,23,12,0.59,0.14,76.16,83.33,197.97
2020,11,23,13,0.55,0.14,77.84,66.83,162.34
2020,11,23,14,0.48,0.15,81.49,40.8,98.69
2020,11,23,15,0.39,0.14,86.8,9.7,30.24
2020,11,23,16,-999,-999,-999,0,0
2020,11,23,17,-999,-999,-999,0,0
2020,11,23,18,-999,-999,-999,0,0
2020,11,23,19,-999,-999,-999,0,0
2020,11,23,20,-999,-999,-999,0,0
2020,11,23,21,-999,-999,-999,0,0
2020,11,23,22,-999,-999,-999,0,0
2020,11,23,23,-999,-999,-999,0,0
2020,11,24,0,-999,-999,-999,0,0
2020,11,24,1,-999,-999,-999,0,0
2020,11,24,2,-999,-999,-999,0,0
2020,11,24,3,-999,-999,-999,0,0
2020,11,24,4,-999,-999,-999,0,0
2020,11,24,5,-999,-999,-999,0,0
2020,11,24,6,-999,-999,-999,0,0
2020,11,24,7,-999,-999,-999,0,0
2020,11,24,8,0.3,0.09,88.95,2.05,7.79
2020,11,24,9,0.21,0.12,83.7,13.27,32.22
2020,11,24,10,0.11,0.11,79.33,11.58,27.94
2020,11,24,11,0.09,0.09,76.81,12.65,29.85
2020,11,24,12,0.1,0.1,76.37,14.33,33.56
2020,11,24,13,0.12,0.11,78.03,14.48,35.18
2020,11,24,14,0.12,0.14,81.66,11.65,26.07
2020,11,24,15,0.37,0.14,86.95,9.08,27.34
2020,11,24,16,-999,-999,-999,0,0
2020,11,24,17,-999,-999,-999,0,0
2020,11,24,18,-999,-999,-999,0,0
2020,11,24,19,-999,-999,-999,0,0
2020,11,24,20,-999,-999,-999,0,0
2020,11,24,21,-999,-999,-999,0,0
2020,11,24,22,-999,-999,-999,0,0
2020,11,24,23,-999,-999,-999,0,0
2020,11,25,0,-999,-999,-999,0,0
2020,11,25,1,-999,-999,-999,0,0
2020,11,25,2,-999,-999,-999,0,0
2020,11,25,3,-999,-999,-999,0,0
2020,11,25,4,-999,-999,-999,0,0
2020,11,25,5,-999,-999,-999,0,0
2020,11,25,6,-999,-999,-999,0,0
2020,11,25,7,-999,-999,-999,0,0
2020,11,25,8,0.28,0.09,89.07,1.52,6.37
2020,11,25,9,0.21,0.12,83.9,12.75,31.48
2020,11,25,10,0.26,0.12,79.53,25.92,64.5
2020,11,25,11,0.34,0.13,77.01,45.7,108.56
2020,11,25,12,0.27,0.12,76.55,35.45,85.82
2020,11,25,13,0.27,0.12,78.2,29.12,74.87
2020,11,25,14,0.21,0.13,81.81,17.42,42.23
2020,11,25,15,0.31,0.12,87.09,7.08,22.3
2020,11,25,16,-999,-999,-999,0,0
2020,11,25,17,-999,-999,-999,0,0
2020,11,25,18,-999,-999,-999,0,0
2020,11,25,19,-999,-999,-999,0,0
2020,11,25,20,-999,-999,-999,0,0
2020,11,25,21,-999,-999,-999,0,0
2020,11,25,22,-999,-999,-999,0,0
2020,11,25,23,-999,-999,-999,0,0
2020,11,26,0,-999,-999,-999,0,0
2020,11,26,1,-999,-999,-999,0,0
2020,11,26,2,-999,-999,-999,0,0
2020,11,26,3,-999,-999,-999,0,0
2020,11,26,4,-999,-999,-999,0,0
2020,11,26,5,-999,-999,-999,0,0
2020,11,26,6,-999,-999,-999,0,0
2020,11,26,7,-999,-999,-999,0,0
2020,11,26,8,0.42,0.12,89.18,2.2,8.5
2020,11,26,9,0.45,0.16,84.1,25.38,65.19
2020,11,26,10,0.52,0.14,79.73,54.5,130.24
2020,11,26,11,0.65,0.19,77.2,84.2,201.09
2020,11,26,12,0.62,0.15,76.74,83.05,199.42
2020,11,26,13,0.58,0.14,78.38,66.75,163.48
2020,11,26,14,0.55,0.16,81.97,43.27,106.11
2020,11,26,15,0.49,0.16,87.23,10.55,33.45
2020,11,26,16,-999,-999,-999,0,0
2020,11,26,17,-999,-999,-999,0,0
2020,11,26,18,-999,-999,-999,0,0
2020,11,26,19,-999,-999,-999,0,0
2020,11,26,20,-999,-999,-999,0,0
2020,11,26,21,-999,-999,-999,0,0
2020,11,26,22,-999,-999,-999,0,0
2020,11,26,23,-999,-999,-999,0,0
2020,11,27,0,-999,-999,-999,0,0
2020,11,27,1,-999,-999,-999,0,0
2020,11,27,2,-999,-999,-999,0,0
2020,11,27,3,-999,-999,-999,0,0
2020,11,27,4,-999,-999,-999,0,0
2020,11,27,5,-999,-999,-999,0,0
2020,11,27,6,-999,-999,-999,0,0
2020,11,27,7,-999,-999,-999,0,0
2020,11,27,8,0.53,0.12,89.27,2.05,9.37
2020,11,27,9,0.53,0.16,84.3,28.17,73.84
2020,11,27,10,0.55,0.15,79.93,55.4,134.72
2020,11,27,11,0.57,0.14,77.39,71.88,174.33
2020,11,27,12,0.55,0.14,76.91,72.75,175.73
2020,11,27,13,0.55,0.14,78.54,63.3,152.49
2020,11,27,14,0.51,0.15,82.12,40.1,97.05
2020,11,27,15,0.44,0.15,87.35,8.77,28.04
2020,11,27,16,-999,-999,-999,0,0
2020,11,27,17,-999,-999,-999,0,0
2020,11,27,18,-999,-999,-999,0,0
2020,11,27,19,-999,-999,-999,0,0
2020,11,27,20,-999,-999,-999,0,0
2020,11,27,21,-999,-999,-999,0,0
2020,11,27,22,-999,-999,-999,0,0
2020,11,27,23,-999,-999,-999,0,0
2020,11,28,0,-999,-999,-999,0,0
2020,11,28,1,-999,-999,-999,0,0
2020,11,28,2,-999,-999,-999,0,0
2020,11,28,3,-999,-999,-999,0,0
2020,11,28,4,-999,-999,-999,0,0
2020,11,28,5,-999,-999,-999,0,0
2020,11,28,6,-999,-999,-999,0,0
2020,11,28,7,-999,-999,-999,0,0
2020,11,28,8,0.52,0.09,89.36,1.58,8.2
2020,11,28,9,0.46,0.16,84.49,23.67,61.85
2020,11,28,10,0.53,0.15,80.12,52,127.44
2020,11,28,11,0.35,0.12,77.58,44.83,106.49
2020,11,28,12,0.31,0.12,77.09,42.45,98.72
2020,11,28,13,0.25,0.11,78.7,28.85,67.9
2020,11,28,14,0.19,0.12,82.26,15.42,34.77
2020,11,28,15,0.29,0.09,87.46,5.85,18.07
2020,11,28,16,-999,-999,-999,0,0
2020,11,28,17,-999,-999,-999,0,0
2020,11,28,18,-999,-999,-999,0,0
2020,11,28,19,-999,-999,-999,0,0
2020,11,28,20,-999,-999,-999,0,0
2020,11,28,21,-999,-999,-999,0,0
2020,11,28,22,-999,-999,-999,0,0
2020,11,28,23,-999,-999,-999,0,0
2020,11,29,0,-999,-999,-999,0,0
2020,11,29,1,-999,-999,-999,0,0
2020,11,29,2,-999,-999,-999,0,0
2020,11,29,3,-999,-999,-999,0,0
2020,11,29,4,-999,-999,-999,0,0
2020,11,29,5,-999,-999,-999,0,0
2020,11,29,6,-999,-999,-999,0,0
2020,11,29,7,-999,-999,-999,0,0
2020,11,29,8,-999,-999,-999,0,0
2020,11,29,9,0.48,0.16,84.12,25.83,69.59
2020,11,29,10,0.2,0.12,80.3,19.88,46.78
2020,11,29,11,0.17,0.11,77.75,21.33,51.02
2020,11,29,12,0.21,0.11,77.25,27.75,65.52
2020,11,29,13,0.12,0.09,78.84,13.48,32.82
2020,11,29,14,0.2,0.11,82.39,14.12,36.07
2020,11,29,15,0.33,0.09,87.57,6.15,19.25
2020,11,29,16,-999,-999,-999,0,0
2020,11,29,17,-999,-999,-999,0,0
2020,11,29,18,-999,-999,-999,0,0
2020,11,29,19,-999,-999,-999,0,0
2020,11,29,20,-999,-999,-999,0,0
2020,11,29,21,-999,-999,-999,0,0
2020,11,29,22,-999,-999,-999,0,0
2020,11,29,23,-999,-999,-999,0,0
2020,11,30,0,-999,-999,-999,0,0
2020,11,30,1,-999,-999,-999,0,0
2020,11,30,2,-999,-999,-999,0,0
2020,11,30,3,-999,-999,-999,0,0
2020,11,30,4,-999,-999,-999,0,0
2020,11,30,5,-999,-999,-999,0,0
2020,11,30,6,-999,-999,-999,0,0
2020,11,30,7,-999,-999,-999,0,0
2020,11,30,8,-999,-999,-999,0,0
2020,11,30,9,0.27,0.12,84.38,14.65,37.87
2020,11,30,10,0.16,0.12,80.48,16,36.65
2020,11,30,11,0.21,0.11,77.92,25.73,60.87
2020,11,30,12,0.16,0.11,77.41,21.9,50.92
2020,11,30,13,0.09,0.09,78.98,9.75,23.84
2020,11,30,14,0.12,0.11,82.52,9.65,20.83
2020,11,30,15,0.2,0.09,87.66,3.15,11.52
2020,11,30,16,-999,-999,-999,0,0
2020,11,30,17,-999,-999,-999,0,0
2020,11,30,18,-999,-999,-999,0,0
2020,11,30,19,-999,-999,-999,0,0
2020,11,30,20,-999,-999,-999,0,0
2020,11,30,21,-999,-999,-999,0,0
2020,11,30,22,-999,-999,-999,0,0
2020,11,30,23,-999,-999,-999,0,0
2020,12,1,0,-999,-999,-999,0,0
2020,12,1,1,-999,-999,-999,0,0
2020,12,1,2,-999,-999,-999,0,0
2020,12,1,3,-999,-999,-999,0,0
2020,12,1,4,-999,-999,-999,0,0
2020,12,1,5,-999,-999,-999,0,0
2020,12,1,6,-999,-999,-999,0,0
2020,12,1,7,-999,-999,-999,0,0
2020,12,1,8,-999,-999,-999,0,0
2020,12,1,9,0.3,0.12,84.62,14.15,38.51
2020,12,1,10,0.19,0.11,80.65,18.62,43.37
2020,12,1,11,0.24,0.1,78.09,28.77,69.87
2020,12,1,12,0.2,0.1,77.56,24.33,57.74
2020,12,1,13,0.16,0.09,79.12,18.1,43.16
2020,12,1,14,0.09,0.1,82.63,7.3,16.25
2020,12,1,15,0.28,0.1,87.75,4.48,15.52
2020,12,1,16,-999,-999,-999,0,0
2020,12,1,17,-999,-999,-999,0,0
2020,12,1,18,-999,-999,-999,0,0
2020,12,1,19,-999,-999,-999,0,0
2020,12,1,20,-999,-999,-999,0,0
2020,12,1,21,-999,-999,-999,0,0
2020,12,1,22,-999,-999,-999,0,0
2020,12,1,23,-999,-999,-999,0,0
2020,12,2,0,-999,-999,-999,0,0
2020,12,2,1,-999,-999,-999,0,0
2020,12,2,2,-999,-999,-999,0,0
2020,12,2,3,-999,-999,-999,0,0
2020,12,2,4,-999,-999,-999,0,0
2020,12,2,5,-999,-999,-999,0,0
2020,12,2,6,-999,-999,-999,0,0
2020,12,2,7,-999,-999,-999,0,0
2020,12,2,8,-999,-999,-999,0,0
2020,12,2,9,0.29,0.12,84.85,12.65,36.05
2020,12,2,10,0.11,0.11,80.81,10.62,24.45
2020,12,2,11,0.27,0.11,78.24,29.25,77.19
2020,12,2,12,0.14,0.09,77.7,17.98,42.91
2020,12,2,13,0.26,0.11,79.25,25.45,67.65
2020,12,2,14,0.08,0.1,82.74,5.85,13.49
2020,12,2,15,0.27,0.09,87.84,3.73,13.99
2020,12,2,16,-999,-999,-999,0,0
2020,12,2,17,-999,-999,-999,0,0
2020,12,2,18,-999,-999,-999,0,0
2020,12,2,19,-999,-999,-999,0,0
2020,12,2,20,-999,-999,-999,0,0
2020,12,2,21,-999,-999,-999,0,0
2020,12,2,22,-999,-999,-999,0,0
2020,12,2,23,-999,-999,-999,0,0
2020,12,3,0,-999,-999,-999,0,0
2020,12,3,1,-999,-999,-999,0,0
2020,12,3,2,-999,-999,-999,0,0
2020,12,3,3,-999,-999,-999,0,0
2020,12,3,4,-999,-999,-999,0,0
2020,12,3,5,-999,-999,-999,0,0
2020,12,3,6,-999,-999,-999,0,0
2020,12,3,7,-999,-999,-999,0,0
2020,12,3,8,-999,-999,-999,0,0
2020,12,3,9,0.17,0.1,85.07,7.15,20.44
2020,12,3,10,0.21,0.12,80.97,19.82,47.15
2020,12,3,11,0.12,0.09,78.39,13.83,34.68
2020,12,3,12,0.11,0.09,77.84,12.98,32.14
2020,12,3,13,0.15,0.1,79.37,15.48,37.52
2020,12,3,14,0.12,0.11,82.84,9.17,22.38
2020,12,3,15,0.2,0.08,87.91,2.52,10.07
2020,12,3,16,-999,-999,-999,0,0
2020,12,3,17,-999,-999,-999,0,0
2020,12,3,18,-999,-999,-999,0,0
2020,12,3,19,-999,-999,-999,0,0
2020,12,3,20,-999,-999,-999,0,0
2020,12,3,21,-999,-999,-999,0,0
2020,12,3,22,-999,-999,-999,0,0
2020,12,3,23,-999,-999,-999,0,0
2020,12,4,0,-999,-999,-999,0,0
2020,12,4,1,-999,-999,-999,0,0
2020,12,4,2,-999,-999,-999,0,0
2020,12,4,3,-999,-999,-999,0,0
2020,12,4,4,-999,-999,-999,0,0
2020,12,4,5,-999,-999,-999,0,0
2020,12,4,6,-999,-999,-999,0,0
2020,12,4,7,-999,-999,-999,0,0
2020,12,4,8,-999,-999,-999,0,0
2020,12,4,9,0.17,0.09,85.27,6.85,19.88
2020,12,4,10,0.17,0.11,81.12,16.65,37.85
2020,12,4,11,0.16,0.09,78.53,19.2,46.2
2020,12,4,12,0.22,0.11,77.97,26.21,64.89
2020,12,4,13,0.08,0.09,79.48,8.02,19.88
2020,12,4,14,0.05,0.09,82.94,3.7,9.01
2020,12,4,15,0.19,0.07,87.98,2.25,9.16
2020,12,4,16,-999,-999,-999,0,0
2020,12,4,17,-999,-999,-999,0,0
2020,12,4,18,-999,-999,-999,0,0
2020,12,4,19,-999,-999,-999,0,0
2020,12,4,20,-999,-999,-999,0,0
2020,12,4,21,-999,-999,-999,0,0
2020,12,4,22,-999,-999,-999,0,0
2020,12,4,23,-999,-999,-999,0,0
2020,12,5,0,-999,-999,-999,0,0
2020,12,5,1,-999,-999,-999,0,0
2020,12,5,2,-999,-999,-999,0,0
2020,12,5,3,-999,-999,-999,0,0
2020,12,5,4,-999,-999,-999,0,0
2020,12,5,5,-999,-999,-999,0,0
2020,12,5,6,-999,-999,-999,0,0
2020,12,5,7,-999,-999,-999,0,0
2020,12,5,8,-999,-999,-999,0,0
2020,12,5,9,0.18,0.09,85.47,6.95,20.14
2020,12,5,10,0.17,0.11,81.27,16.23,36.57
2020,12,5,11,0.06,0.07,78.67,6.02,16.47
2020,12,5,12,0.05,0.05,78.09,4.3,12.95
2020,12,5,13,0.09,0.09,79.59,9.17,21.54
2020,12,5,14,0.05,0.09,83.03,4.02,9.43
2020,12,5,15,0.25,0.09,88.04,3.2,12.1
2020,12,5,16,-999,-999,-999,0,0
2020,12,5,17,-999,-999,-999,0,0
2020,12,5,18,-999,-999,-999,0,0
2020,12,5,19,-999,-999,-999,0,0
2020,12,5,20,-999,-999,-999,0,0
2020,12,5,21,-999,-999,-999,0,0
2020,12,5,22,-999,-999,-999,0,0
2020,12,5,23,-999,-999,-999,0,0
2020,12,6,0,-999,-999,-999,0,0
2020,12,6,1,-999,-999,-999,0,0
2020,12,6,2,-999,-999,-999,0,0
2020,12,6,3,-999,-999,-999,0,0
2020,12,6,4,-999,-999,-999,0,0
2020,12,6,5,-999,-999,-999,0,0
2020,12,6,6,-999,-999,-999,0,0
2020,12,6,7,-999,-999,-999,0,0
2020,12,6,8,-999,-999,-999,0,0
2020,12,6,9,0.18,0.09,85.66,6.5,19.22
2020,12,6,10,0.17,0.11,81.41,16.12,36.34
2020,12,6,11,0.23,0.11,78.8,24.45,60.66
2020,12,6,12,0.11,0.09,78.2,11.95,30.24
2020,12,6,13,0.12,0.09,79.69,12.92,31.34
2020,12,6,14,0.12,0.1,83.11,8.92,21.09
2020,12,6,15,0.21,0.08,88.09,2.48,9.7
2020,12,6,16,-999,-999,-999,0,0
2020,12,6,17,-999,-999,-999,0,0
2020,12,6,18,-999,-999,-999,0,0
2020,12,6,19,-999,-999,-999,0,0
2020,12,6,20,-999,-999,-999,0,0
2020,12,6,21,-999,-999,-999,0,0
2020,12,6,22,-999,-999,-999,0,0
2020,12,6,23,-999,-999,-999,0,0
2020,12,7,0,-999,-999,-999,0,0
2020,12,7,1,-999,-999,-999,0,0
2020,12,7,2,-999,-999,-999,0,0
2020,12,7,3,-999,-999,-999,0,0
2020,12,7,4,-999,-999,-999,0,0
2020,12,7,5,-999,-999,-999,0,0
2020,12,7,6,-999,-999,-999,0,0
2020,12,7,7,-999,-999,-999,0,0
2020,12,7,8,-999,-999,-999,0,0
2020,12,7,9,0.2,0.09,85.83,7.2,20.66
2020,12,7,10,0.19,0.11,81.55,16.75,38.13
2020,12,7,11,0.1,0.09,78.92,11.62,28.12
2020,12,7,12,0.15,0.09,78.31,17.8,41.98
2020,12,7,13,0.11,0.09,79.77,12,27.86
2020,12,7,14,0.2,0.12,83.18,13.38,32.8
2020,12,7,15,0.25,0.09,88.14,3.27,11.31
2020,12,7,16,-999,-999,-999,0,0
2020,12,7,17,-999,-999,-999,0,0
2020,12,7,18,-999,-999,-999,0,0
2020,12,7,19,-999,-999,-999,0,0
2020,12,7,20,-999,-999,-999,0,0
2020,12,7,21,-999,-999,-999,0,0
2020,12,7,22,-999,-999,-999,0,0
2020,12,7,23,-999,-999,-999,0,0
2020,12,8,0,-999,-999,-999,0,0
2020,12,8,1,-999,-999,-999,0,0
2020,12,8,2,-999,-999,-999,0,0
2020,12,8,3,-999,-999,-999,0,0
2020,12,8,4,-999,-999,-999,0,0
2020,12,8,5,-999,-999,-999,0,0
2020,12,8,6,-999,-999,-999,0,0
2020,12,8,7,-999,-999,-999,0,0
2020,12,8,8,-999,-999,-999,0,0
2020,12,8,9,0.27,0.12,85.99,9.17,26.97
2020,12,8,10,0.17,0.11,81.67,15.52,35.66
2020,12,8,11,0.23,0.1,79.04,25.23,61.22
2020,12,8,12,0.31,0.11,78.41,34.02,88.09
2020,12,8,13,0.29,0.11,79.86,27.52,70.98
2020,12,8,14,0.28,0.12,83.25,17.3,45.94
2020,12,8,15,0.31,0.11,88.18,4.08,13.76
2020,12,8,16,-999,-999,-999,0,0
2020,12,8,17,-999,-999,-999,0,0
2020,12,8,18,-999,-999,-999,0,0
2020,12,8,19,-999,-999,-999,0,0
2020,12,8,20,-999,-999,-999,0,0
2020,12,8,21,-999,-999,-999,0,0
2020,12,8,22,-999,-999,-999,0,0
2020,12,8,23,-999,-999,-999,0,0
2020,12,9,0,-999,-999,-999,0,0
2020,12,9,1,-999,-999,-999,0,0
2020,12,9,2,-999,-999,-999,0,0
2020,12,9,3,-999,-999,-999,0,0
2020,12,9,4,-999,-999,-999,0,0
2020,12,9,5,-999,-999,-999,0,0
2020,12,9,6,-999,-999,-999,0,0
2020,12,9,7,-999,-999,-999,0,0
2020,12,9,8,-999,-999,-999,0,0
2020,12,9,9,0.23,0.09,86.14,7.55,21.73
2020,12,9,10,0.19,0.11,81.79,16.5,37.06
2020,12,9,11,0.22,0.11,79.14,23.72,58.41
2020,12,9,12,0.19,0.09,78.51,21.12,51.34
2020,12,9,13,0.2,0.1,79.94,20.17,47.9
2020,12,9,14,0.14,0.1,83.3,9.17,22.52
2020,12,9,15,0.26,0.09,88.21,3.1,11.23
2020,12,9,16,-999,-999,-999,0,0
2020,12,9,17,-999,-999,-999,0,0
2020,12,9,18,-999,-999,-999,0,0
2020,12,9,19,-999,-999,-999,0,0
2020,12,9,20,-999,-999,-999,0,0
2020,12,9,21,-999,-999,-999,0,0
2020,12,9,22,-999,-999,-999,0,0
2020,12,9,23,-999,-999,-999,0,0
2020,12,10,0,-999,-999,-999,0,0
2020,12,10,1,-999,-999,-999,0,0
2020,12,10,2,-999,-999,-999,0,0
2020,12,10,3,-999,-999,-999,0,0
2020,12,10,4,-999,-999,-999,0,0
2020,12,10,5,-999,-999,-999,0,0
2020,12,10,6,-999,-999,-999,0,0
2020,12,10,7,-999,-999,-999,0,0
2020,12,10,8,-999,-999,-999,0,0
2020,12,10,9,0.26,0.12,86.28,8.12,23.09
2020,12,10,10,0.08,0.1,81.91,7.3,15.48
2020,12,10,11,0.15,0.09,79.24,16.48,39.16
2020,12,10,12,0.18,0.09,78.59,19.92,49.18
2020,12,10,13,0.09,0.09,80,9.92,23.14
2020,12,10,14,0.17,0.1,83.36,11.15,27.58
2020,12,10,15,0.27,0.1,88.24,3.15,11.77
2020,12,10,16,-999,-999,-999,0,0
2020,12,10,17,-999,-999,-999,0,0
2020,12,10,18,-999,-999,-999,0,0
2020,12,10,19,-999,-999,-999,0,0
2020,12,10,20,-999,-999,-999,0,0
2020,12,10,21,-999,-999,-999,0,0
2020,12,10,22,-999,-999,-999,0,0
2020,12,10,23,-999,-999,-999,0,0
2020,12,11,0,-999,-999,-999,0,0
2020,12,11,1,-999,-999,-999,0,0
2020,12,11,2,-999,-999,-999,0,0
2020,12,11,3,-999,-999,-999,0,0
2020,12,11,4,-999,-999,-999,0,0
2020,12,11,5,-999,-999,-999,0,0
2020,12,11,6,-999,-999,-999,0,0
2020,12,11,7,-999,-999,-999,0,0
2020,12,11,8,-999,-999,-999,0,0
2020,12,11,9,0.27,0.11,86.41,7.65,24.23
2020,12,11,10,0.19,0.11,82.01,16.12,36.78
2020,12,11,11,0.23,0.11,79.34,22.65,59.54
2020,12,11,12,0.28,0.11,78.67,30.08,78.2
2020,12,11,13,0.26,0.11,80.06,23.73,61.65
2020,12,11,14,0.3,0.12,83.41,18,47.5
2020,12,11,15,0.29,0.1,88.27,3.62,12.16
2020,12,11,16,-999,-999,-999,0,0
2020,12,11,17,-999,-999,-999,0,0
2020,12,11,18,-999,-999,-999,0,0
2020,12,11,19,-999,-999,-999,0,0
2020,12,11,20,-999,-999,-999,0,0
2020,12,11,21,-999,-999,-999,0,0
2020,12,11,22,-999,-999,-999,0,0
2020,12,11,23,-999,-999,-999,0,0
2020,12,12,0,-999,-999,-999,0,0
2020,12,12,1,-999,-999,-999,0,0
2020,12,12,2,-999,-999,-999,0,0
2020,12,12,3,-999,-999,-999,0,0
2020,12,12,4,-999,-999,-999,0,0
2020,12,12,5,-999,-999,-999,0,0
2020,12,12,6,-999,-999,-999,0,0
2020,12,12,7,-999,-999,-999,0,0
2020,12,12,8,-999,-999,-999,0,0
2020,12,12,9,0.29,0.12,86.54,8.2,24.23
2020,12,12,10,0.12,0.11,82.11,10.67,23.2
2020,12,12,11,0.16,0.09,79.42,16.88,39.7
2020,12,12,12,0.22,0.11,78.74,24.58,61.02
2020,12,12,13,0.14,0.1,80.12,14.12,33.12
2020,12,12,14,0.28,0.12,83.44,17.7,45.7
2020,12,12,15,0.29,0.11,88.28,3.52,12.27
2020,12,12,16,-999,-999,-999,0,0
2020,12,12,17,-999,-999,-999,0,0
2020,12,12,18,-999,-999,-999,0,0
2020,12,12,19,-999,-999,-999,0,0
2020,12,12,20,-999,-999,-999,0,0
2020,12,12,21,-999,-999,-999,0,0
2020,12,12,22,-999,-999,-999,0,0
2020,12,12,23,-999,-999,-999,0,0
2020,12,13,0,-999,-999,-999,0,0
2020,12,13,1,-999,-999,-999,0,0
2020,12,13,2,-999,-999,-999,0,0
2020,12,13,3,-999,-999,-999,0,0
2020,12,13,4,-999,-999,-999,0,0
2020,12,13,5,-999,-999,-999,0,0
2020,12,13,6,-999,-999,-999,0,0
2020,12,13,7,-999,-999,-999,0,0
2020,12,13,8,-999,-999,-999,0,0
2020,12,13,9,0.27,0.1,86.66,6.65,21.74
2020,12,13,10,0.3,0.12,82.2,22.2,56.08
2020,12,13,11,0.15,0.11,79.5,16.1,38.67
2020,12,13,12,0.17,0.1,78.8,19.92,47.55
2020,12,13,13,0.18,0.1,80.16,18.65,43.35
2020,12,13,14,0.3,0.12,83.47,18.65,48.53
2020,12,13,15,0.37,0.12,88.3,4.77,15.45
2020,12,13,16,-999,-999,-999,0,0
2020,12,13,17,-999,-999,-999,0,0
2020,12,13,18,-999,-999,-999,0,0
2020,12,13,19,-999,-999,-999,0,0
2020,12,13,20,-999,-999,-999,0,0
2020,12,13,21,-999,-999,-999,0,0
2020,12,13,22,-999,-999,-999,0,0
2020,12,13,23,-999,-999,-999,0,0
